Sample in Buffer,Sample in Window,TRIGGER,system_i/system_ila_0/inst/probe0_1[3:0],system_i/system_ila_0/inst/probe1_1[3:0],system_i/system_ila_0/inst/probe2_1[3:0],system_i/system_ila_0/inst/probe3_1,system_i/system_ila_0/inst/probe4_1
11508,116,0,1,1,1,1,1
11509,117,0,1,1,1,1,1
11510,118,0,1,1,1,1,1
11511,119,0,1,1,1,1,1
11512,120,0,1,1,1,1,1
11513,121,0,1,1,1,1,1
11514,122,0,1,1,1,1,1
11515,123,0,1,1,1,1,1
11516,124,0,1,1,1,1,1
11517,125,0,1,1,1,1,1
11518,126,0,1,1,1,1,1
11519,127,0,1,1,1,1,1
11520,0,0,1,1,1,1,1
11521,1,0,1,1,1,1,1
11522,2,0,1,1,1,1,1
11523,3,0,1,1,1,1,1
11524,4,0,1,1,1,1,1
11525,5,0,1,1,1,1,1
11526,6,0,1,1,1,1,1
11527,7,0,1,1,1,1,1
11528,8,0,1,1,1,1,1
11529,9,0,1,1,1,1,1
11530,10,0,1,1,1,1,1
11531,11,0,1,1,1,1,1
11532,12,0,1,1,1,1,1
11533,13,0,1,1,1,1,1
11534,14,0,1,1,1,1,1
11535,15,0,1,1,1,1,1
11536,16,0,1,1,1,1,1
11537,17,0,1,1,1,1,1
11538,18,0,1,1,1,1,1
11539,19,0,1,1,1,1,1
11540,20,0,1,1,1,1,1
11541,21,0,1,1,1,1,1
11542,22,0,1,1,1,1,1
11543,23,0,1,1,1,1,1
11544,24,0,1,1,1,1,1
11545,25,0,1,1,1,1,1
11546,26,0,1,1,1,1,1
11547,27,0,1,1,1,1,1
11548,28,0,1,1,1,1,1
11549,29,0,1,1,1,1,1
11550,30,0,1,1,1,1,1
11551,31,0,1,1,1,1,1
11552,32,0,1,1,1,1,1
11553,33,0,1,1,1,1,1
11554,34,0,1,1,1,1,1
11555,35,0,1,1,1,1,1
11556,36,0,1,1,1,1,1
11557,37,0,1,1,1,1,1
11558,38,0,1,1,1,1,1
11559,39,0,1,1,1,1,1
11560,40,0,1,1,1,1,1
11561,41,0,1,1,1,1,1
11562,42,0,1,1,1,1,1
11563,43,0,1,1,1,1,1
11564,44,0,1,1,1,1,1
11565,45,0,1,1,1,1,1
11566,46,0,1,1,1,1,1
11567,47,0,1,1,1,1,1
11568,48,0,1,1,1,1,1
11569,49,0,1,1,1,1,1
11570,50,0,1,1,1,1,1
11571,51,0,1,1,1,1,1
11572,52,0,1,1,1,1,1
11573,53,0,1,1,1,1,1
11574,54,0,1,1,1,1,1
11575,55,0,1,1,1,1,1
11576,56,0,1,1,1,1,1
11577,57,0,1,1,1,1,1
11578,58,0,1,1,1,1,1
11579,59,0,1,1,1,1,1
11580,60,0,1,1,1,1,1
11581,61,0,1,1,1,1,1
11582,62,0,1,1,1,1,1
11583,63,0,1,1,1,1,1
11584,64,0,1,1,1,1,1
11585,65,0,1,1,1,1,1
11586,66,0,1,1,1,1,1
11587,67,0,1,1,1,1,1
11588,68,0,1,1,1,1,1
11589,69,0,1,1,1,1,1
11590,70,0,1,1,1,1,1
11591,71,0,1,1,1,1,1
11592,72,0,1,1,1,1,1
11593,73,0,1,1,1,1,1
11594,74,0,1,1,1,1,1
11595,75,0,1,1,1,1,1
11596,76,0,1,1,1,1,1
11597,77,0,1,1,1,1,1
11598,78,0,1,1,1,1,1
11599,79,0,1,1,1,1,1
11600,80,0,1,1,1,1,1
11601,81,0,1,1,1,1,1
11602,82,0,1,1,1,1,1
11603,83,0,1,1,1,1,1
11604,84,0,1,1,1,1,1
11605,85,0,1,1,1,1,1
11606,86,0,1,1,1,1,1
11607,87,0,1,1,1,1,1
11608,88,0,1,1,1,1,1
11609,89,0,1,1,1,1,1
11610,90,0,1,1,1,1,1
11611,91,0,1,1,1,1,1
11612,92,0,1,1,1,1,1
11613,93,0,1,1,1,1,1
11614,94,0,1,1,1,1,1
11615,95,0,1,1,1,1,1
11616,96,0,1,1,1,1,1
11617,97,0,1,1,1,1,1
11618,98,0,1,1,1,1,1
11619,99,0,1,1,1,1,1
11620,100,1,1,1,1,1,1
11621,101,0,1,1,1,1,1
11622,102,0,1,1,1,1,1
11623,103,0,1,1,1,1,1
11624,104,0,1,1,1,1,1
11625,105,0,1,1,1,1,1
11626,106,0,1,1,1,1,1
11627,107,0,1,1,1,1,1
11628,108,0,1,1,1,1,1
11629,109,0,1,1,1,1,1
11630,110,0,1,1,1,1,1
11631,111,0,1,1,1,1,1
11632,112,0,1,1,1,1,1
11633,113,0,1,1,1,1,1
11634,114,0,1,1,1,1,1
11635,115,0,1,1,1,1,1
11636,116,0,1,1,1,1,1
11637,117,0,1,1,1,1,1
11638,118,0,1,1,1,1,1
11639,119,0,1,1,1,1,1
11640,120,0,1,1,1,1,1
11641,121,0,1,1,1,1,1
11642,122,0,1,1,1,1,1
11643,123,0,1,1,1,1,1
11644,124,0,1,1,1,1,1
11645,125,0,1,1,1,1,1
11646,126,0,1,1,1,1,1
11647,127,0,1,1,1,1,1
11648,0,0,1,1,1,1,1
11649,1,0,1,1,1,1,1
11650,2,0,1,1,1,1,1
11651,3,0,1,1,1,1,1
11652,4,0,1,1,1,1,1
11653,5,0,1,1,1,1,1
11654,6,0,1,1,1,1,1
11655,7,0,1,1,1,1,1
11656,8,0,1,1,1,1,1
11657,9,0,1,1,1,1,1
11658,10,0,1,1,1,1,1
11659,11,0,1,1,1,1,1
11660,12,0,1,1,1,1,1
11661,13,0,1,1,1,1,1
11662,14,0,1,1,1,1,1
11663,15,0,1,1,1,1,1
11664,16,0,1,1,1,1,1
11665,17,0,1,1,1,1,1
11666,18,0,1,1,1,1,1
11667,19,0,1,1,1,1,1
11668,20,0,1,1,1,1,1
11669,21,0,1,1,1,1,1
11670,22,0,1,1,1,1,1
11671,23,0,1,1,1,1,1
11672,24,0,1,1,1,1,1
11673,25,0,1,1,1,1,1
11674,26,0,1,1,1,1,1
11675,27,0,1,1,1,1,1
11676,28,0,1,1,1,1,1
11677,29,0,1,1,1,1,1
11678,30,0,1,1,1,1,1
11679,31,0,1,1,1,1,1
11680,32,0,1,1,1,1,1
11681,33,0,1,1,1,1,1
11682,34,0,1,1,1,1,1
11683,35,0,1,1,1,1,1
11684,36,0,1,1,1,1,1
11685,37,0,1,1,1,1,1
11686,38,0,1,1,1,1,1
11687,39,0,1,1,1,1,1
11688,40,0,1,1,1,1,1
11689,41,0,1,1,1,1,1
11690,42,0,1,1,1,1,1
11691,43,0,1,1,1,1,1
11692,44,0,1,1,1,1,1
11693,45,0,1,1,1,1,1
11694,46,0,1,1,1,1,1
11695,47,0,1,1,1,1,1
11696,48,0,1,1,1,1,1
11697,49,0,1,1,1,1,1
11698,50,0,1,1,1,1,1
11699,51,0,1,1,1,1,1
11700,52,0,1,1,1,1,1
11701,53,0,1,1,1,1,1
11702,54,0,1,1,1,1,1
11703,55,0,1,1,1,1,1
11704,56,0,1,1,1,1,1
11705,57,0,1,1,1,1,1
11706,58,0,1,1,1,1,1
11707,59,0,1,1,1,1,1
11708,60,0,1,1,1,1,1
11709,61,0,1,1,1,1,1
11710,62,0,1,1,1,1,1
11711,63,0,1,1,1,1,1
11712,64,0,1,1,1,1,1
11713,65,0,1,1,1,1,1
11714,66,0,1,1,1,1,1
11715,67,0,1,1,1,1,1
11716,68,0,1,1,1,1,1
11717,69,0,1,1,1,1,1
11718,70,0,1,1,1,1,1
11719,71,0,1,1,1,1,1
11720,72,0,1,1,1,1,1
11721,73,0,1,1,1,1,1
11722,74,0,1,1,1,1,1
11723,75,0,1,1,1,1,1
11724,76,0,1,1,1,1,1
11725,77,0,1,1,1,1,1
11726,78,0,1,1,1,1,1
11727,79,0,1,1,1,1,1
11728,80,0,1,1,1,1,1
11729,81,0,1,1,1,1,1
11730,82,0,1,1,1,1,1
11731,83,0,1,1,1,1,1
11732,84,0,1,1,1,1,1
11733,85,0,1,1,1,1,1
11734,86,0,1,1,1,1,1
11735,87,0,1,1,1,1,1
11736,88,0,1,1,1,1,1
11737,89,0,1,1,1,1,1
11738,90,0,1,1,1,1,1
11739,91,0,1,1,1,1,1
11740,92,0,1,1,1,1,1
11741,93,0,1,1,1,1,1
11742,94,0,1,1,1,1,1
11743,95,0,1,1,1,1,1
11744,96,0,1,1,1,1,1
11745,97,0,1,1,1,1,1
11746,98,0,1,1,1,1,1
11747,99,0,1,1,1,1,1
11748,100,1,1,1,1,1,1
11749,101,0,1,1,1,1,1
11750,102,0,1,1,1,1,1
11751,103,0,1,1,1,1,1
11752,104,0,1,1,1,1,1
11753,105,0,1,1,1,1,1
11754,106,0,1,1,1,1,1
11755,107,0,1,1,1,1,1
11756,108,0,1,1,1,1,1
11757,109,0,1,1,1,1,1
11758,110,0,1,1,1,1,1
11759,111,0,1,1,1,1,1
11760,112,0,1,1,1,1,1
11761,113,0,1,1,1,1,1
11762,114,0,1,1,1,1,1
11763,115,0,1,1,1,1,1
11764,116,0,1,1,1,1,1
11765,117,0,1,1,1,1,1
11766,118,0,1,1,1,1,1
11767,119,0,1,1,1,1,1
11768,120,0,1,1,1,1,1
11769,121,0,1,1,1,1,1
11770,122,0,1,1,1,1,1
11771,123,0,1,1,1,1,1
11772,124,0,1,1,1,1,1
11773,125,0,1,1,1,1,1
11774,126,0,1,1,1,1,1
11775,127,0,1,1,1,1,1
11776,0,0,0,0,0,1,1
11777,1,0,0,0,0,1,1
11778,2,0,0,0,0,1,1
11779,3,0,0,0,0,1,1
11780,4,0,0,0,0,1,1
11781,5,0,0,0,0,1,1
11782,6,0,0,0,0,1,1
11783,7,0,0,0,0,1,1
11784,8,0,0,0,0,1,1
11785,9,0,0,0,0,1,1
11786,10,0,0,0,0,1,1
11787,11,0,0,0,0,1,1
11788,12,0,0,0,0,1,1
11789,13,0,0,0,0,1,1
11790,14,0,0,0,0,1,1
11791,15,0,0,0,0,1,1
11792,16,0,0,0,0,1,1
11793,17,0,0,0,0,1,1
11794,18,0,0,0,0,1,1
11795,19,0,0,0,0,1,1
11796,20,0,0,0,0,1,1
11797,21,0,0,0,0,1,1
11798,22,0,0,0,0,1,1
11799,23,0,0,0,0,1,1
11800,24,0,0,0,0,1,1
11801,25,0,0,0,0,1,1
11802,26,0,0,0,0,1,1
11803,27,0,0,0,0,1,1
11804,28,0,0,0,0,1,1
11805,29,0,0,0,0,1,1
11806,30,0,0,0,0,1,1
11807,31,0,0,0,0,1,1
11808,32,0,0,0,0,1,1
11809,33,0,0,0,0,1,1
11810,34,0,0,0,0,1,1
11811,35,0,0,0,0,1,1
11812,36,0,0,0,0,1,1
11813,37,0,0,0,0,1,1
11814,38,0,0,0,0,1,1
11815,39,0,0,0,0,1,1
11816,40,0,0,0,0,1,1
11817,41,0,0,0,0,1,1
11818,42,0,0,0,0,1,1
11819,43,0,0,0,0,1,1
11820,44,0,0,0,0,1,1
11821,45,0,0,0,0,1,1
11822,46,0,0,0,0,1,1
11823,47,0,0,0,0,1,1
11824,48,0,0,0,0,1,1
11825,49,0,0,0,0,1,1
11826,50,0,0,0,0,1,1
11827,51,0,0,0,0,1,1
11828,52,0,0,0,0,1,1
11829,53,0,0,0,0,1,1
11830,54,0,0,0,0,1,1
11831,55,0,0,0,0,1,1
11832,56,0,0,0,0,1,1
11833,57,0,0,0,0,1,1
11834,58,0,0,0,0,1,1
11835,59,0,0,0,0,1,1
11836,60,0,0,0,0,1,1
11837,61,0,0,0,0,1,1
11838,62,0,0,0,0,1,1
11839,63,0,0,0,0,1,1
11840,64,0,0,0,0,1,1
11841,65,0,0,0,0,1,1
11842,66,0,0,0,0,1,1
11843,67,0,0,0,0,1,1
11844,68,0,0,0,0,1,1
11845,69,0,0,0,0,1,1
11846,70,0,0,0,0,1,1
11847,71,0,0,0,0,1,1
11848,72,0,0,0,0,1,1
11849,73,0,0,0,0,1,1
11850,74,0,0,0,0,1,1
11851,75,0,0,0,0,1,1
11852,76,0,0,0,0,1,1
11853,77,0,0,0,0,1,1
11854,78,0,0,0,0,1,1
11855,79,0,0,0,0,1,1
11856,80,0,0,0,0,1,1
11857,81,0,0,0,0,1,1
11858,82,0,0,0,0,1,1
11859,83,0,0,0,0,1,1
11860,84,0,0,0,0,1,1
11861,85,0,0,0,0,1,1
11862,86,0,0,0,0,1,1
11863,87,0,0,0,0,1,1
11864,88,0,0,0,0,1,1
11865,89,0,0,0,0,1,1
11866,90,0,0,0,0,1,1
11867,91,0,0,0,0,1,1
11868,92,0,0,0,0,1,1
11869,93,0,0,0,0,1,1
11870,94,0,0,0,0,1,1
11871,95,0,0,0,0,1,1
11872,96,0,0,0,0,1,1
11873,97,0,0,0,0,1,1
11874,98,0,0,0,0,1,1
11875,99,0,0,0,0,1,1
11876,100,1,1,1,1,1,1
11877,101,0,1,1,1,1,1
11878,102,0,1,1,1,1,1
11879,103,0,1,1,1,1,1
11880,104,0,1,1,1,1,1
11881,105,0,1,1,1,1,1
11882,106,0,1,1,1,1,1
11883,107,0,1,1,1,1,1
11884,108,0,1,1,1,1,1
11885,109,0,1,1,1,1,1
11886,110,0,1,1,1,1,1
11887,111,0,1,1,1,1,1
11888,112,0,1,1,1,1,1
11889,113,0,1,1,1,1,1
11890,114,0,1,1,1,1,1
11891,115,0,1,1,1,1,1
11892,116,0,1,1,1,1,1
11893,117,0,1,1,1,1,1
11894,118,0,1,1,1,1,1
11895,119,0,1,1,1,1,1
11896,120,0,1,1,1,1,1
11897,121,0,1,1,1,1,1
11898,122,0,1,1,1,1,1
11899,123,0,1,1,1,1,1
11900,124,0,1,1,1,1,1
11901,125,0,1,1,1,1,1
11902,126,0,1,1,1,1,1
11903,127,0,1,1,1,1,1
11904,0,0,1,1,1,1,1
11905,1,0,1,1,1,1,1
11906,2,0,1,1,1,1,1
11907,3,0,1,1,1,1,1
11908,4,0,1,1,1,1,1
11909,5,0,1,1,1,1,1
11910,6,0,1,1,1,1,1
11911,7,0,1,1,1,1,1
11912,8,0,1,1,1,1,1
11913,9,0,1,1,1,1,1
11914,10,0,1,1,1,1,1
11915,11,0,1,1,1,1,1
11916,12,0,1,1,1,1,1
11917,13,0,1,1,1,1,1
11918,14,0,1,1,1,1,1
11919,15,0,1,1,1,1,1
11920,16,0,1,1,1,1,1
11921,17,0,1,1,1,1,1
11922,18,0,1,1,1,1,1
11923,19,0,1,1,1,1,1
11924,20,0,1,1,1,1,1
11925,21,0,1,1,1,1,1
11926,22,0,1,1,1,1,1
11927,23,0,1,1,1,1,1
11928,24,0,1,1,1,1,1
11929,25,0,1,1,1,1,1
11930,26,0,1,1,1,1,1
11931,27,0,1,1,1,1,1
11932,28,0,1,1,1,1,1
11933,29,0,1,1,1,1,1
11934,30,0,1,1,1,1,1
11935,31,0,1,1,1,1,1
11936,32,0,1,1,1,1,1
11937,33,0,1,1,1,1,1
11938,34,0,1,1,1,1,1
11939,35,0,1,1,1,1,1
11940,36,0,1,1,1,1,1
11941,37,0,1,1,1,1,1
11942,38,0,1,1,1,1,1
11943,39,0,1,1,1,1,1
11944,40,0,1,1,1,1,1
11945,41,0,1,1,1,1,1
11946,42,0,1,1,1,1,1
11947,43,0,1,1,1,1,1
11948,44,0,1,1,1,1,1
11949,45,0,1,1,1,1,1
11950,46,0,1,1,1,1,1
11951,47,0,1,1,1,1,1
11952,48,0,1,1,1,1,1
11953,49,0,1,1,1,1,1
11954,50,0,1,1,1,1,1
11955,51,0,1,1,1,1,1
11956,52,0,1,1,1,1,1
11957,53,0,1,1,1,1,1
11958,54,0,1,1,1,1,1
11959,55,0,1,1,1,1,1
11960,56,0,1,1,1,1,1
11961,57,0,1,1,1,1,1
11962,58,0,1,1,1,1,1
11963,59,0,1,1,1,1,1
11964,60,0,1,1,1,1,1
11965,61,0,1,1,1,1,1
11966,62,0,1,1,1,1,1
11967,63,0,1,1,1,1,1
11968,64,0,1,1,1,1,1
11969,65,0,1,1,1,1,1
11970,66,0,1,1,1,1,1
11971,67,0,1,1,1,1,1
11972,68,0,1,1,1,1,1
11973,69,0,1,1,1,1,1
11974,70,0,1,1,1,1,1
11975,71,0,1,1,1,1,1
11976,72,0,1,1,1,1,1
11977,73,0,1,1,1,1,1
11978,74,0,1,1,1,1,1
11979,75,0,1,1,1,1,1
11980,76,0,1,1,1,1,1
11981,77,0,1,1,1,1,1
11982,78,0,1,1,1,1,1
11983,79,0,1,1,1,1,1
11984,80,0,1,1,1,1,1
11985,81,0,1,1,1,1,1
11986,82,0,1,1,1,1,1
11987,83,0,1,1,1,1,1
11988,84,0,1,1,1,1,1
11989,85,0,1,1,1,1,1
11990,86,0,1,1,1,1,1
11991,87,0,1,1,1,1,1
11992,88,0,1,1,1,1,1
11993,89,0,1,1,1,1,1
11994,90,0,1,1,1,1,1
11995,91,0,1,1,1,1,1
11996,92,0,1,1,1,1,1
11997,93,0,1,1,1,1,1
11998,94,0,1,1,1,1,1
11999,95,0,1,1,1,1,1
12000,96,0,1,1,1,1,1
12001,97,0,1,1,1,1,1
12002,98,0,1,1,1,1,1
12003,99,0,1,1,1,1,1
12004,100,1,1,1,1,1,1
12005,101,0,1,1,1,1,1
12006,102,0,1,1,1,1,1
12007,103,0,1,1,1,1,1
12008,104,0,1,1,1,1,1
12009,105,0,1,1,1,1,1
12010,106,0,1,1,1,1,1
12011,107,0,1,1,1,1,1
12012,108,0,1,1,1,1,1
12013,109,0,1,1,1,1,1
12014,110,0,1,1,1,1,1
12015,111,0,1,1,1,1,1
12016,112,0,1,1,1,1,1
12017,113,0,1,1,1,1,1
12018,114,0,1,1,1,1,1
12019,115,0,1,1,1,1,1
12020,116,0,1,1,1,1,1
12021,117,0,1,1,1,1,1
12022,118,0,1,1,1,1,1
12023,119,0,1,1,1,1,1
12024,120,0,1,1,1,1,1
12025,121,0,1,1,1,1,1
12026,122,0,1,1,1,1,1
12027,123,0,1,1,1,1,1
12028,124,0,1,1,1,1,1
12029,125,0,1,1,1,1,1
12030,126,0,1,1,1,1,1
12031,127,0,1,1,1,1,1
12032,0,0,1,1,1,1,1
12033,1,0,1,1,1,1,1
12034,2,0,1,1,1,1,1
12035,3,0,1,1,1,1,1
12036,4,0,1,1,1,1,1
12037,5,0,1,1,1,1,1
12038,6,0,1,1,1,1,1
12039,7,0,1,1,1,1,1
12040,8,0,1,1,1,1,1
12041,9,0,1,1,1,1,1
12042,10,0,1,1,1,1,1
12043,11,0,1,1,1,1,1
12044,12,0,1,1,1,1,1
12045,13,0,1,1,1,1,1
12046,14,0,1,1,1,1,1
12047,15,0,1,1,1,1,1
12048,16,0,1,1,1,1,1
12049,17,0,1,1,1,1,1
12050,18,0,1,1,1,1,1
12051,19,0,1,1,1,1,1
12052,20,0,1,1,1,1,1
12053,21,0,1,1,1,1,1
12054,22,0,1,1,1,1,1
12055,23,0,1,1,1,1,1
12056,24,0,1,1,1,1,1
12057,25,0,1,1,1,1,1
12058,26,0,1,1,1,1,1
12059,27,0,1,1,1,1,1
12060,28,0,1,1,1,1,1
12061,29,0,1,1,1,1,1
12062,30,0,1,1,1,1,1
12063,31,0,1,1,1,1,1
12064,32,0,1,1,1,1,1
12065,33,0,1,1,1,1,1
12066,34,0,1,1,1,1,1
12067,35,0,1,1,1,1,1
12068,36,0,1,1,1,1,1
12069,37,0,1,1,1,1,1
12070,38,0,1,1,1,1,1
12071,39,0,1,1,1,1,1
12072,40,0,1,1,1,1,1
12073,41,0,1,1,1,1,1
12074,42,0,1,1,1,1,1
12075,43,0,1,1,1,1,1
12076,44,0,1,1,1,1,1
12077,45,0,1,1,1,1,1
12078,46,0,1,1,1,1,1
12079,47,0,1,1,1,1,1
12080,48,0,1,1,1,1,1
12081,49,0,1,1,1,1,1
12082,50,0,1,1,1,1,1
12083,51,0,1,1,1,1,1
12084,52,0,1,1,1,1,1
12085,53,0,1,1,1,1,1
12086,54,0,1,1,1,1,1
12087,55,0,1,1,1,1,1
12088,56,0,1,1,1,1,1
12089,57,0,1,1,1,1,1
12090,58,0,1,1,1,1,1
12091,59,0,1,1,1,1,1
12092,60,0,1,1,1,1,1
12093,61,0,1,1,1,1,1
12094,62,0,1,1,1,1,1
12095,63,0,1,1,1,1,1
12096,64,0,1,1,1,1,1
12097,65,0,1,1,1,1,1
12098,66,0,1,1,1,1,1
12099,67,0,1,1,1,1,1
12100,68,0,1,1,1,1,1
12101,69,0,1,1,1,1,1
12102,70,0,1,1,1,1,1
12103,71,0,1,1,1,1,1
12104,72,0,1,1,1,1,1
12105,73,0,1,1,1,1,1
12106,74,0,1,1,1,1,1
12107,75,0,1,1,1,1,1
12108,76,0,1,1,1,1,1
12109,77,0,1,1,1,1,1
12110,78,0,1,1,1,1,1
12111,79,0,1,1,1,1,1
12112,80,0,1,1,1,1,1
12113,81,0,1,1,1,1,1
12114,82,0,1,1,1,1,1
12115,83,0,1,1,1,1,1
12116,84,0,1,1,1,1,1
12117,85,0,1,1,1,1,1
12118,86,0,1,1,1,1,1
12119,87,0,1,1,1,1,1
12120,88,0,1,1,1,1,1
12121,89,0,1,1,1,1,1
12122,90,0,1,1,1,1,1
12123,91,0,1,1,1,1,1
12124,92,0,1,1,1,1,1
12125,93,0,1,1,1,1,1
12126,94,0,1,1,1,1,1
12127,95,0,1,1,1,1,1
12128,96,0,1,1,1,1,1
12129,97,0,1,1,1,1,1
12130,98,0,1,1,1,1,1
12131,99,0,1,1,1,1,1
12132,100,1,1,1,1,1,1
12133,101,0,1,1,1,1,1
12134,102,0,1,1,1,1,1
12135,103,0,1,1,1,1,1
12136,104,0,1,1,1,1,1
12137,105,0,1,1,1,1,1
12138,106,0,1,1,1,1,1
12139,107,0,1,1,1,1,1
12140,108,0,1,1,1,1,1
12141,109,0,1,1,1,1,1
12142,110,0,1,1,1,1,1
12143,111,0,1,1,1,1,1
12144,112,0,1,1,1,1,1
12145,113,0,1,1,1,1,1
12146,114,0,1,1,1,1,1
12147,115,0,1,1,1,1,1
12148,116,0,1,1,1,1,1
12149,117,0,1,1,1,1,1
12150,118,0,1,1,1,1,1
12151,119,0,1,1,1,1,1
12152,120,0,1,1,1,1,1
12153,121,0,1,1,1,1,1
12154,122,0,1,1,1,1,1
12155,123,0,1,1,1,1,1
12156,124,0,1,1,1,1,1
12157,125,0,1,1,1,1,1
12158,126,0,1,1,1,1,1
12159,127,0,1,1,1,1,1
12160,0,0,1,1,1,1,1
12161,1,0,1,1,1,1,1
12162,2,0,1,1,1,1,1
12163,3,0,1,1,1,1,1
12164,4,0,1,1,1,1,1
12165,5,0,1,1,1,1,1
12166,6,0,1,1,1,1,1
12167,7,0,1,1,1,1,1
12168,8,0,1,1,1,1,1
12169,9,0,1,1,1,1,1
12170,10,0,1,1,1,1,1
12171,11,0,1,1,1,1,1
12172,12,0,1,1,1,1,1
12173,13,0,1,1,1,1,1
12174,14,0,1,1,1,1,1
12175,15,0,1,1,1,1,1
12176,16,0,1,1,1,1,1
12177,17,0,1,1,1,1,1
12178,18,0,1,1,1,1,1
12179,19,0,1,1,1,1,1
12180,20,0,1,1,1,1,1
12181,21,0,1,1,1,1,1
12182,22,0,1,1,1,1,1
12183,23,0,1,1,1,1,1
12184,24,0,1,1,1,1,1
12185,25,0,1,1,1,1,1
12186,26,0,1,1,1,1,1
12187,27,0,1,1,1,1,1
12188,28,0,1,1,1,1,1
12189,29,0,1,1,1,1,1
12190,30,0,1,1,1,1,1
12191,31,0,1,1,1,1,1
12192,32,0,1,1,1,1,1
12193,33,0,1,1,1,1,1
12194,34,0,1,1,1,1,1
12195,35,0,1,1,1,1,1
12196,36,0,1,1,1,1,1
12197,37,0,1,1,1,1,1
12198,38,0,1,1,1,1,1
12199,39,0,1,1,1,1,1
12200,40,0,1,1,1,1,1
12201,41,0,1,1,1,1,1
12202,42,0,1,1,1,1,1
12203,43,0,1,1,1,1,1
12204,44,0,1,1,1,1,1
12205,45,0,1,1,1,1,1
12206,46,0,1,1,1,1,1
12207,47,0,1,1,1,1,1
12208,48,0,1,1,1,1,1
12209,49,0,1,1,1,1,1
12210,50,0,1,1,1,1,1
12211,51,0,1,1,1,1,1
12212,52,0,1,1,1,1,1
12213,53,0,1,1,1,1,1
12214,54,0,1,1,1,1,1
12215,55,0,1,1,1,1,1
12216,56,0,1,1,1,1,1
12217,57,0,1,1,1,1,1
12218,58,0,1,1,1,1,1
12219,59,0,1,1,1,1,1
12220,60,0,1,1,1,1,1
12221,61,0,1,1,1,1,1
12222,62,0,1,1,1,1,1
12223,63,0,1,1,1,1,1
12224,64,0,1,1,1,1,1
12225,65,0,1,1,1,1,1
12226,66,0,1,1,1,1,1
12227,67,0,1,1,1,1,1
12228,68,0,1,1,1,1,1
12229,69,0,1,1,1,1,1
12230,70,0,1,1,1,1,1
12231,71,0,1,1,1,1,1
12232,72,0,1,1,1,1,1
12233,73,0,1,1,1,1,1
12234,74,0,1,1,1,1,1
12235,75,0,1,1,1,1,1
12236,76,0,1,1,1,1,1
12237,77,0,1,1,1,1,1
12238,78,0,1,1,1,1,1
12239,79,0,1,1,1,1,1
12240,80,0,1,1,1,1,1
12241,81,0,1,1,1,1,1
12242,82,0,1,1,1,1,1
12243,83,0,1,1,1,1,1
12244,84,0,1,1,1,1,1
12245,85,0,1,1,1,1,1
12246,86,0,1,1,1,1,1
12247,87,0,1,1,1,1,1
12248,88,0,1,1,1,1,1
12249,89,0,1,1,1,1,1
12250,90,0,1,1,1,1,1
12251,91,0,1,1,1,1,1
12252,92,0,1,1,1,1,1
12253,93,0,1,1,1,1,1
12254,94,0,1,1,1,1,1
12255,95,0,1,1,1,1,1
12256,96,0,1,1,1,1,1
12257,97,0,1,1,1,1,1
12258,98,0,1,1,1,1,1
12259,99,0,1,1,1,1,1
12260,100,1,1,1,1,1,1
12261,101,0,1,1,1,1,1
12262,102,0,1,1,1,1,1
12263,103,0,1,1,1,1,1
12264,104,0,1,1,1,1,1
12265,105,0,1,1,1,1,1
12266,106,0,1,1,1,1,1
12267,107,0,1,1,1,1,1
12268,108,0,1,1,1,1,1
12269,109,0,1,1,1,1,1
12270,110,0,1,1,1,1,1
12271,111,0,1,1,1,1,1
12272,112,0,1,1,1,1,1
12273,113,0,1,1,1,1,1
12274,114,0,1,1,1,1,1
12275,115,0,1,1,1,1,1
12276,116,0,1,1,1,1,1
12277,117,0,1,1,1,1,1
12278,118,0,1,1,1,1,1
12279,119,0,1,1,1,1,1
12280,120,0,1,1,1,1,1
12281,121,0,1,1,1,1,1
12282,122,0,1,1,1,1,1
12283,123,0,1,1,1,1,1
12284,124,0,1,1,1,1,1
12285,125,0,1,1,1,1,1
12286,126,0,1,1,1,1,1
12287,127,0,1,1,1,1,1
12288,0,0,1,1,1,1,1
12289,1,0,1,1,1,1,1
12290,2,0,1,1,1,1,1
12291,3,0,1,1,1,1,1
12292,4,0,1,1,1,1,1
12293,5,0,1,1,1,1,1
12294,6,0,1,1,1,1,1
12295,7,0,1,1,1,1,1
12296,8,0,1,1,1,1,1
12297,9,0,1,1,1,1,1
12298,10,0,1,1,1,1,1
12299,11,0,1,1,1,1,1
12300,12,0,1,1,1,1,1
12301,13,0,1,1,1,1,1
12302,14,0,1,1,1,1,1
12303,15,0,1,1,1,1,1
12304,16,0,1,1,1,1,1
12305,17,0,1,1,1,1,1
12306,18,0,1,1,1,1,1
12307,19,0,1,1,1,1,1
12308,20,0,1,1,1,1,1
12309,21,0,1,1,1,1,1
12310,22,0,1,1,1,1,1
12311,23,0,1,1,1,1,1
12312,24,0,1,1,1,1,1
12313,25,0,1,1,1,1,1
12314,26,0,1,1,1,1,1
12315,27,0,1,1,1,1,1
12316,28,0,1,1,1,1,1
12317,29,0,1,1,1,1,1
12318,30,0,1,1,1,1,1
12319,31,0,1,1,1,1,1
12320,32,0,1,1,1,1,1
12321,33,0,1,1,1,1,1
12322,34,0,1,1,1,1,1
